FIPS,insurance,cancer,UrbanIntense,NoInternet,UNEMP,singleparent,LimEnglish,Housing_T,NDVI,VacantH,asthma,X,Y
8001,20,6.1,0.018,0.149,0.3121,0.8548,0.9443,0.5524,0.217883471,0.039,9.6,-104.3378017,39.87364007
8003,21.7,6,0.002,0.23,0.9121,0.2069,0.8968,0.9943,0.181506329,0.113,9.9,-105.7882882,37.57289314
8005,13.6,6.1,0.021,0.086,0.3121,0.5938,0.8943,0.3613,0.209587379,0.044,9.5,-104.339234,39.64977523
8007,13.8,6.3,0,0.156,0.5481,0.0242,0.5791,0.3413,0.1409224,0.386,9.3,-107.0482883,37.19360944
8009,16,6.5,0,0.269,0.0777,0.2069,0.8192,0.3941,0.291831868,0.272,10.6,-102.5604766,37.3191788
8011,22.8,5.9,0,0.236,0.7583,0.7771,0.7848,0.8077,0.194867949,0.228,9.2,-103.0717046,37.95508558
8013,10.7,6.6,0.01,0.072,0.3838,0.2385,0.7491,0.5673,0.277930769,0.063,8.7,-105.3577057,40.09245977
8014,10.1,6.3,0.068,0.051,0.1946,0.0939,0.7052,0.1458,0.34838,0.033,8.6,-105.0526648,39.9541358
8015,13.4,6.4,0.001,0.14,0.1035,0.1936,0.4187,0.4881,0.032969369,0.268,9.3,-106.1940667,38.74690309
8017,15.2,6.4,0,0.181,0.7895,0.0665,0.7052,0.0624,0.304168687,0.203,9.7,-102.6033958,38.82793972
8019,10.1,6.5,0.001,0.112,0.0433,0.2069,0.5791,0.1404,0.23263617,0.196,8.9,-105.6443635,39.68905385
8021,23.7,5.7,0,0.333,0.9637,0.5234,0.8274,0.5903,0.292925926,0.302,9.6,-106.191628,37.20068753
8023,28,5.6,0,0.377,0.9599,0.433,0.9669,0.4655,0.15484876,0.401,9.9,-105.4282497,37.27795227
8025,24.1,5.9,0,0.207,0.992,0.6399,0.8192,0.8478,0.155195122,0.246,9.2,-103.7848257,38.32666106
8027,12.3,6.5,0,0.127,0.6697,0.0175,0.6087,0.0449,0.203936842,0.533,9.6,-105.3674718,38.1086779
8029,17,6.4,0.001,0.236,0.8675,0.0735,0.717,0.6466,0.071470476,0.195,10.1,-107.8628768,38.86137379
8031,15.2,6,0.176,0.122,0.2455,0.3613,0.9366,0.8717,0.263222222,0.063,9,-104.8758014,39.76216463
8033,13.7,6.4,0,0.267,0.014,0.3613,0,0.0446,0.081342391,0.505,10,-108.5172653,37.75161081
8035,8.6,6.5,0.01,0.027,0.1245,0.2216,0.4642,0.0376,0.151480233,0.034,8.6,-104.9295595,39.32972431
8037,14.5,6.3,0.001,0.072,0.0573,0.1391,0.9487,0.326,0.008378286,0.448,8.6,-106.6952993,39.62782562
8039,10.9,6.5,0,0.078,0.0949,0.0328,0.0707,0.0035,0.278690206,0.044,9.3,-104.1358898,39.2865595
8041,13.5,6.1,0.008,0.082,0.6207,0.6234,0.7052,0.5782,0.218869355,0.057,9.1,-104.5255846,38.83208909
8043,16.8,6.2,0.001,0.156,0.5854,0.3435,0.7052,0.7036,0.093280838,0.129,9.7,-105.4396571,38.47297247
8045,16.6,6.4,0.001,0.138,0.2924,0.3247,0.9195,0.5915,0.076515335,0.115,9.2,-107.9039562,39.59930718
8047,10.4,6.4,0.001,0.117,0.071,0.0064,0.1477,0.15,0.301052632,0.278,8.8,-105.5226212,39.85754362
8049,12.3,6.4,0,0.124,0.449,0.1102,0.631,0.4104,0.026978125,0.65,9.3,-106.1183583,40.10261494
8051,10.7,6.5,0,0.118,0.5481,0.4126,0.297,0.5326,0.009714613,0.44,9.1,-107.0317001,38.66679771
8053,11.4,6.5,0,0.273,0.2188,0.0194,0,0.0395,0.076653279,0.737,9.5,-107.3003118,37.82134158
8055,18.4,6.1,0,0.29,0.2611,0.2305,0.5791,0.6864,0.224745562,0.372,9.4,-104.9605845,37.68467964
8057,15.5,6.5,0,0.238,0.0573,0.0102,0.717,0.0102,0.077246243,0.563,10,-106.3427947,40.66643268
8059,11.1,6.2,0.016,0.081,0.2054,0.2069,0.6905,0.1987,0.282934146,0.036,9.2,-105.2504668,39.58642841
8061,13.9,6.5,0,0.16,0.1124,0.653,0.3582,0.2085,0.200594737,0.245,10.2,-102.7403405,38.43268514
8063,16.6,6.3,0,0.192,0.3981,0.7316,0.8857,0.4015,0.366666818,0.161,10,-102.6028874,39.30544132
8065,18.7,6.1,0.001,0.22,0.5006,0.3613,0.8943,0.6351,0.030902381,0.301,9.6,-106.3448377,39.20237947
8067,11.4,6.5,0.001,0.166,0.2611,0.0777,0.3582,0.6829,0.105604,0.206,9.4,-107.8432707,37.28658195
8069,10.9,6.4,0.003,0.078,0.4166,0.1936,0.631,0.355,0.143197849,0.083,9.2,-105.4611445,40.66641722
8071,20.7,6,0,0.252,0.8051,0.3247,0.717,0.8351,0.216843863,0.242,9.5,-104.0386998,37.31583849
8073,17.8,6.2,0,0.17,0.1245,0.1162,0.8685,0.5836,0.25084086,0.257,9.5,-103.5139654,38.98806856
8075,16.4,6.4,0,0.149,0.2611,0.3435,0.8494,0.9634,0.385068,0.101,9.7,-103.1100957,40.72466872
8077,14.4,6.4,0.002,0.129,0.815,0.653,0.6087,0.5969,0.120175749,0.074,9.7,-108.4664402,39.0182905
8079,10.7,6.6,0,0.17,0.0331,0.0939,0.1477,0.0216,0.065031111,0.717,9.2,-106.9240946,37.66899568
8081,15.7,6.4,0,0.167,0.2611,0.9405,0.7631,0.7329,0.071748864,0.171,9.8,-108.2072906,40.61842222
8083,14.8,6.6,0,0.252,0.4303,0.3613,0.4187,0.2846,0.071612,0.138,10.5,-108.5966698,37.33843397
8085,17,6.4,0.001,0.218,0.7347,0.1391,0.8774,0.6437,0.095363014,0.092,9.9,-108.2694511,38.40215603
8087,20.5,6.2,0.001,0.188,0.3121,0.9019,0.9631,0.681,0.343847143,0.08,9.8,-103.8098222,40.26274438
8089,21.8,6,0.001,0.269,0.8611,0.9096,0.8112,0.6269,0.181493023,0.146,10.3,-103.7164457,37.90270173
8091,9.8,6.5,0,0.118,0.3981,0.0777,0.4642,0.0255,0.076588889,0.316,9.1,-107.7693168,38.15549718
8093,11.1,6.4,0,0.152,0.4876,0.0092,0.0707,0.0016,0.130495575,0.507,9.1,-105.7171747,39.11930286
8095,15.6,6.3,0,0.171,0.0366,0.0398,0.9338,0.3499,0.421686111,0.129,9.7,-102.3575796,40.59388432
8097,9.7,6.4,0.001,0.066,0.2924,0.49,0.5113,0.2607,0.00369703,0.491,8.6,-106.9165777,39.21710575
8099,20.8,6.2,0,0.213,0.7971,0.8383,0.8968,0.7367,0.298345833,0.17,10.1,-102.393349,37.95518319
8101,19.5,6.2,0.004,0.208,0.8611,0.8185,0.5492,0.7937,0.1792884,0.101,9.9,-104.5128456,38.17342023
8103,14,6.5,0,0.171,0.449,0.1573,0.6718,0.6549,0.072532298,0.289,9.8,-108.2172258,39.97983575
8105,21.6,6,0.001,0.308,0.9217,0.6399,0.8774,0.9277,0.142732632,0.335,9.6,-106.3832104,37.58252282
8107,10.3,6.5,0,0.074,0.1245,0.0853,0.7052,0.4546,0.147836502,0.428,9,-106.9911932,40.48506794
8109,21.7,6.1,0,0.296,0.7232,0.0306,0.9172,0.5702,0.052455082,0.352,10.1,-106.2815556,38.08055275
8111,13,6.4,0,0.161,0.1035,0.0127,0.5113,0.4645,0.078474286,0.642,9.1,-107.6761473,37.76404307
8113,10.3,6.5,0,0.108,0.086,0.2961,0.6558,0.2677,0.083886486,0.497,8.8,-108.4059221,38.0037404
8115,16,6.4,0,0.229,0.6968,0.3435,0.5492,0.6164,0.405741667,0.193,10.1,-102.3517912,40.87590496
8117,11.6,6.4,0.003,0.101,0.1822,0.0544,0.873,0.3684,0.034372917,0.686,8.9,-106.1163791,39.63417081
8119,11.8,6.4,0.001,0.084,0.6376,0.2069,0.3582,0.0751,0.133426563,0.224,9.3,-105.1618264,38.88217205
8121,14.4,6.4,0,0.194,0.0949,0.5412,0.5791,0.3719,0.346509677,0.156,9.8,-103.2012529,39.97106179
8123,16.3,6.2,0.003,0.121,0.3299,0.433,0.8685,0.5279,0.283343875,0.039,9.3,-104.3925314,40.5548299
8125,17.2,6.4,0,0.208,0.086,0.49,0.9436,0.5285,0.423122222,0.105,9.7,-102.4242263,40.00289934
9001,10.6,6.3,0.038,0.101,0.7347,0.4712,0.9338,0.7061,0.710839394,0.082,8.9,-73.37120461,41.22496008
9003,10.2,6.3,0.036,0.144,0.6697,0.6832,0.9,0.737,0.708575281,0.078,10.2,-72.73281225,41.80642879
9005,8.6,6.6,0.004,0.119,0.449,0.1573,0.6718,0.1573,0.78391215,0.161,10,-73.24532079,41.79249832
9007,7.9,6.6,0.011,0.117,0.3634,0.2385,0.631,0.3483,0.74898913,0.121,9.6,-72.52311943,41.4353818
9009,11.2,6.4,0.04,0.153,0.7347,0.6399,0.8647,0.801,0.713815385,0.099,11.2,-72.89985769,41.34882429
9011,9.8,6.4,0.014,0.123,0.6207,0.7112,0.7848,0.5396,0.70312973,0.127,10.1,-72.1065129,41.46678625
9013,7.9,6.5,0.006,0.094,0.449,0.2069,0.5113,0.3461,0.766036,0.07,9.7,-72.33650168,41.85506598
9015,10.1,6.8,0.006,0.158,0.6376,0.7679,0.8039,0.5428,0.724036842,0.105,11.2,-71.98747828,41.83004551
10001,15.4,6.6,0.01,0.138,0.5669,0.8548,0.6718,0.8373,0.526144776,0.085,10.6,-75.5046137,39.09595454
10003,13.2,6.2,0.042,0.116,0.6376,0.6065,0.774,0.5562,0.601405556,0.082,9.4,-75.63897813,39.5783299
10005,17.2,6.6,0.008,0.185,0.3981,0.3435,0.7966,0.4247,0.630909901,0.341,10,-75.33954172,38.68329735
11001,8.2,6.2,0.156,0.158,0.779,0.5412,0.8112,0.9739,0.528057143,0.097,10.7,-77.01630267,38.90477371
12001,19.3,6.3,0.004,0.121,0.6032,0.2537,0.631,0.8937,0.183960227,0.165,9,-82.35770155,29.67475499
12003,22.7,6.4,0.001,0.195,0.5006,0.8462,0.4187,0.6597,0.138233333,0.129,9.3,-82.28458727,30.33107099
12005,19.7,6.5,0.01,0.144,0.5854,0.5938,0.6558,0.7144,0.065896,0.314,9.2,-85.63262281,30.23764653
12007,26.2,6.3,0.001,0.31,0.5669,0.8077,0.3582,0.9927,0.156463333,0.184,9.6,-82.16877777,29.94995957
12009,19.7,6.4,0.015,0.119,0.6207,0.3247,0.6718,0.3489,0.236727679,0.172,8.9,-80.70120548,28.30031414
12011,24.8,5.9,0.037,0.128,0.6831,0.7469,0.9564,0.6638,0.170117742,0.169,8.7,-80.45588425,26.15185604
12013,25.6,6.6,0,0.312,0.7232,0.3792,0.5113,0.9026,0.096168519,0.242,9.5,-85.19720714,30.40603433
12015,21.5,6.4,0.008,0.144,0.7726,0.0478,0.7326,0.547,0.330178205,0.263,9.3,-81.95031597,26.89984327
12017,22.7,6.5,0.005,0.158,0.8729,0.1251,0.5492,0.5304,0.407026563,0.207,9.4,-82.52010673,28.84756969
12019,20,6.3,0.006,0.086,0.7895,0.7198,0.7326,0.2206,0.140982258,0.08,8.7,-81.85788453,29.98306645
12021,24.9,6.3,0.006,0.126,0.3487,0.2665,0.9755,0.609,0.280580208,0.331,8.1,-81.38097306,26.09923899
12023,23.8,6.3,0.002,0.184,0.9217,0.3961,0.4187,0.9726,0.16104125,0.135,9.8,-82.62153889,30.22423994
12027,36.2,6,0.001,0.429,0.4166,0.7994,0.9758,0.9643,0.237006667,0.206,9.4,-81.80944295,27.18630233
12029,26.5,6.4,0.001,0.415,0.5006,0.49,0.227,0.9904,0.14532,0.307,9.9,-83.18703245,29.58124153
12031,21.2,6.2,0.042,0.148,0.6831,0.8462,0.8274,0.8281,0.11857875,0.122,9.5,-81.64800932,30.33544033
12033,19.4,6.4,0.015,0.146,0.6697,0.2069,0.6087,0.6896,0.284704225,0.155,9.2,-87.34136433,30.61439603
12035,20.7,6.4,0.004,0.133,0.5006,0.1573,0.8112,0.1019,0.246855102,0.203,8.9,-81.29299139,29.47114265
12037,25.2,6.4,0.003,0.214,0.7895,0.0853,0.5791,0.8781,0.159959259,0.505,9.3,-84.80045659,29.81168359
12039,27.3,6,0.002,0.371,0.815,0.9522,0.8325,0.9841,0.286918868,0.14,10.6,-84.61359933,30.57946888
12041,23.8,6.4,0.001,0.292,0.6032,0.6702,0.6905,0.5314,0.136428571,0.13,9.7,-82.80036653,29.72582272
12043,30,6.3,0,0.391,0.9545,0.2792,0.9195,0.738,0.4343,0.368,9.2,-81.18902939,26.95644594
12045,22.9,6.3,0.001,0.202,0.779,0.3961,0.3582,0.4352,0.154953704,0.434,8.7,-85.26100628,29.90862112
12047,29.7,6.2,0.002,0.29,0.9834,0.9589,0.7966,0.9857,0.1687375,0.227,10,-82.94795914,30.49642669
12049,36.5,6.1,0.001,0.37,0.5854,0.9019,0.95,0.9949,0.15161,0.201,9.3,-81.81000594,27.49270948
12051,39.6,5.9,0.001,0.319,0.8541,0.992,0.9936,0.9892,0.432249505,0.183,9.4,-81.16590125,26.55348985
12053,23.5,6.3,0.009,0.146,0.779,0.3613,0.6558,0.213,0.228233333,0.147,9.1,-82.46848951,28.55617085
12055,27.5,6.2,0.003,0.246,0.9545,0.1706,0.8968,0.8001,0.171095833,0.262,9.3,-81.34103791,27.34337973
12057,23.3,6,0.042,0.119,0.6032,0.7994,0.9417,0.8099,0.283805102,0.097,8.5,-82.34691615,27.90622784
12059,25.4,6.5,0.001,0.26,0.9538,0.7469,0.4187,0.9124,0.088626531,0.192,10.2,-85.81410235,30.86789061
12061,22.1,6.4,0.008,0.165,0.7481,0.035,0.774,0.3403,0.180191489,0.275,8.8,-80.57408961,27.69639085
12063,25.5,6.3,0.001,0.273,0.885,0.7905,0.6558,0.9784,0.138636364,0.198,9.8,-85.21545969,30.79539112
12065,23,6.2,0,0.25,0.3981,0.3792,0.4187,0.4979,0.151001667,0.138,9.7,-83.90047448,30.42345821
12067,28.4,6.2,0,0.268,0.9787,0.6065,0.8857,0.9975,0.118026923,0.341,9.5,-83.18106731,29.98551832
12069,23,6.4,0.006,0.127,0.6697,0.3961,0.7326,0.5855,0.293666667,0.155,8.9,-81.71130317,28.76146883
12071,23.6,6.5,0.026,0.127,0.5669,0.3613,0.9303,0.6103,0.303285542,0.299,8.6,-81.91545273,26.57568966
12073,17.7,6.3,0.008,0.1,0.815,0.5775,0.4642,0.8497,0.194443478,0.124,9,-84.27788152,30.45803789
12075,24.7,6.4,0.001,0.302,0.7092,0.4518,0.6558,0.469,0.133205357,0.195,10,-82.7886132,29.28220558
12077,26.3,6.2,0,0.331,0.9618,0.7771,0.7326,0.7507,0.099833721,0.336,9.1,-84.88291116,30.24136315
12079,27,6.3,0.001,0.362,0.5344,0.6234,0.5113,0.9971,0.177984722,0.221,10.2,-83.47012283,30.44414303
12081,21.8,6.3,0.016,0.127,0.5669,0.3247,0.8494,0.6511,0.163256164,0.233,8.8,-82.35754587,27.47751887
12083,23.6,6.4,0.005,0.191,0.885,0.3613,0.631,0.6281,0.275215528,0.185,9.4,-82.05667568,29.21020229
12085,20.9,6.4,0.007,0.127,0.4691,0.0735,0.8494,0.6912,0.307916981,0.2,8.2,-80.39846395,27.08161644
12086,32.4,5.3,0.034,0.204,0.6376,0.8462,0.9984,0.8988,0.219280899,0.144,7.9,-80.49866732,25.60896749
12087,22.3,6.2,0.004,0.119,0.1124,0.2385,0.908,0.9777,0.161259524,0.42,8,-81.18569242,25.04678033
12089,18.1,6.7,0.003,0.117,0.3634,0.5234,0.4187,0.3031,0.145846032,0.178,8.5,-81.77141791,30.6105781
12091,18.9,6.4,0.009,0.119,0.5172,0.3613,0.6905,0.6313,0.326058065,0.197,8.7,-86.59217508,30.66502972
12093,30.7,6.2,0.001,0.335,0.7481,0.7679,0.9366,0.8704,0.189386111,0.262,9.8,-80.88858501,27.38630361
12095,23.3,5.9,0.037,0.117,0.5854,0.8462,0.95,0.787,0.230495652,0.129,8.8,-81.32347353,28.51441626
12097,30.8,5.7,0.004,0.187,0.6376,0.8628,0.9742,0.5501,0.305244444,0.312,8.2,-81.14949976,28.06266462
12099,22.9,6.3,0.016,0.133,0.6697,0.4126,0.9487,0.6485,0.272411538,0.197,8.5,-80.43651105,26.64756457
12101,22.8,6.3,0.019,0.154,0.6697,0.4712,0.7491,0.66,0.365290588,0.171,8.8,-82.4388698,28.30674191
12103,20,6.5,0.099,0.153,0.5344,0.2792,0.7966,0.8112,0.207621875,0.197,9,-82.73955395,27.9026762
12105,25.9,6.3,0.011,0.2,0.7232,0.7198,0.9064,0.9013,0.275180214,0.207,9.1,-81.6976854,27.94887149
12107,26.5,6.5,0.002,0.265,0.9487,0.4518,0.774,0.9064,0.224422619,0.242,10.2,-81.74430413,29.60863485
12109,15.7,6.5,0.007,0.09,0.3981,0.1812,0.4187,0.1124,0.187508621,0.167,8.3,-81.40988668,29.91218117
12111,24.8,6.3,0.012,0.141,0.6697,0.5053,0.8819,0.4941,0.268301639,0.194,9.1,-80.44560308,27.38086642
12113,19,6.5,0.003,0.095,0.5172,0.5775,0.4642,0.4225,0.386271717,0.128,8.7,-87.01844949,30.69290403
12115,18.9,6.4,0.025,0.121,0.3634,0.0853,0.774,0.4269,0.178377778,0.239,8.4,-82.36497352,27.18247781
12117,19.7,6.2,0.024,0.082,0.5172,0.4126,0.8325,0.185,0.40121875,0.113,8.3,-81.23632753,28.71697558
12119,20.1,6.5,0.006,0.116,0.3634,0.0064,0.5791,0.3104,0.418291071,0.21,8.3,-82.08099536,28.70482254
12121,24.8,6.4,0.001,0.211,0.7726,0.83,0.7326,0.9312,0.182566176,0.217,9.6,-82.99149237,30.19561175
12123,27.1,6.5,0.001,0.277,0.6207,0.2385,0.4642,0.9815,0.124651961,0.336,9.8,-83.61897265,30.01956661
12125,27.4,6.2,0.001,0.322,0.8803,0.9172,0.227,0.8634,0.189658333,0.148,9.4,-82.37144101,30.04383911
12127,22.3,6.4,0.009,0.183,0.5172,0.3435,0.6558,0.5205,0.220292857,0.179,8.8,-81.14857436,29.06344751
12129,20.5,6.5,0.001,0.182,0.449,0.5938,0.1477,0.5833,0.190258621,0.169,8.9,-84.37560749,30.14777198
12131,20.4,6.6,0.002,0.15,0.449,0.2961,0.6087,0.9503,0.15430098,0.479,8.9,-86.17151631,30.61846885
12133,25.8,6.4,0.001,0.234,0.8803,0.7771,0.5113,0.8548,0.072093333,0.219,10,-85.66532872,30.61059233
13001,27.6,6.2,0.002,0.337,0.5669,0.9019,0.8192,0.894,0.407610417,0.218,10.5,-82.28898358,31.74928035
13003,33.1,6,0.001,0.385,0.9054,0.8809,0.9691,0.7042,0.287707143,0.206,10.6,-82.8799929,31.29710834
13005,26.5,6.3,0.002,0.323,0.4691,0.9319,0.8325,0.8204,0.238003448,0.172,10.4,-82.4526851,31.55367483
13007,26.1,6,0,0.483,0.2455,0.1391,0.4187,0.6068,0.403715789,0.267,10.4,-84.44466947,31.32618393
13009,23.7,6,0.004,0.243,0.9175,0.5775,0.4642,0.9494,0.735596154,0.213,10.5,-83.24959063,33.06927575
13011,24.5,6.3,0.003,0.314,0.4691,0.4518,0.7631,0.2474,0.781934783,0.14,9.7,-83.49738017,34.35413701
13013,23.7,6.2,0.013,0.154,0.4303,0.8462,0.8112,0.0506,0.74475,0.093,9.3,-83.71275498,33.99319621
13015,22.8,6.4,0.011,0.157,0.5172,0.7679,0.7491,0.4238,0.531293182,0.082,9.5,-84.84033848,34.23766209
13017,26.2,6.2,0.003,0.359,0.3634,0.9694,0.5113,0.6253,0.4639125,0.177,10.8,-83.22045897,31.75978195
13019,25.7,6.3,0.001,0.347,0.8729,0.49,0.4642,0.4887,0.335313636,0.165,10.4,-83.229622,31.2760599
13021,24,6.1,0.032,0.246,0.885,0.9497,0.5791,0.865,0.385792,0.174,10.8,-83.69742001,32.80649822
13023,22.7,6.3,0.002,0.305,0.779,0.5412,0.3582,0.6125,0.600295455,0.216,10,-83.32783883,32.43444145
13025,25.3,6.4,0,0.266,0.5481,0.5597,0.227,0.249,0.168510526,0.192,10.6,-81.98189557,31.19687614
13027,26.1,6.1,0.001,0.266,0.9411,0.1706,0.774,0.6097,0.298082692,0.183,10.5,-83.58021191,30.84196774
13029,18.7,6.4,0.001,0.121,0.7726,0.9554,0.6087,0.0939,0.463924444,0.088,9,-81.44247222,32.01322434
13031,21.1,6.3,0.004,0.197,0.8729,0.8975,0.297,0.9583,0.614830882,0.123,10.2,-81.74317814,32.39681418
13033,26.4,6.1,0.002,0.308,0.4166,0.9019,0.4642,0.6613,0.670521591,0.182,11.1,-82.00078115,33.0611535
13035,26.3,6.2,0.004,0.266,0.5172,0.7469,0.227,0.8319,0.422911111,0.131,10.2,-83.95716951,33.28785074
13037,32.3,5.8,0,0.382,0.9847,0.9819,0.6718,0.9834,0.43766087,0.229,10.8,-84.62450769,31.52919727
13039,20.1,6.3,0.002,0.129,0.7726,0.8975,0.3582,0.6823,0.237227692,0.115,9.2,-81.63638494,30.9224883
13043,28.8,6.2,0.001,0.381,0.6376,0.9892,0.6087,0.9408,0.630115385,0.168,10.8,-82.07367282,32.40344278
13045,22.6,6.3,0.007,0.161,0.8232,0.7905,0.6718,0.6272,0.24883125,0.091,9.7,-85.07976305,33.58279785
13047,19,6.5,0.012,0.159,0.2334,0.1812,0.3582,0.0678,0.473016667,0.095,9.2,-85.13824701,34.90365742
13049,28.4,6.1,0,0.304,0.9723,0.1936,0.9255,0.7536,0.208428378,0.208,10.2,-82.13768814,30.7817272
13051,20.7,6.3,0.031,0.132,0.8341,0.8975,0.6718,0.8208,0.220158696,0.13,9.6,-81.09397031,31.97395112
13053,22.6,6,0.007,0.191,0.9252,0.8185,0.4187,0.8889,0.576904545,0.238,8.8,-84.78704621,32.34697128
13055,26.5,6.3,0.002,0.289,0.8468,0.3792,0.6905,0.9669,0.438588235,0.17,10.5,-85.34529136,34.47501526
13057,17.7,6.4,0.009,0.064,0.2924,0.2792,0.8192,0.0955,0.701126087,0.046,8.5,-84.47619343,34.24393837
13059,21.6,6.1,0.028,0.158,0.6545,0.5775,0.8386,0.9551,0.7304,0.102,10,-83.36732908,33.95116875
13061,30.3,5.9,0,0.308,0.9943,0.7905,0,0.7606,0.325688889,0.392,12.2,-84.98010291,31.62627552
13063,27.6,5.6,0.095,0.177,0.8675,0.9924,0.915,0.7746,0.38142,0.118,11,-84.35765425,33.54190061
13065,29.5,6.3,0,0.464,0.6831,0.9522,0.5791,0.9637,0.254616883,0.165,11.6,-82.70623706,30.9149469
13067,18.8,6.1,0.059,0.081,0.4166,0.6972,0.8857,0.2264,0.508048571,0.069,8.6,-84.57668425,33.94148152
13069,27.3,6.1,0.003,0.325,0.3487,0.8918,0.7966,0.9462,0.29952931,0.17,10.1,-82.84920098,31.54927179
13071,31.1,6.1,0.004,0.263,0.7092,0.922,0.9542,0.9491,0.5571875,0.172,10.5,-83.76884829,31.18839047
13073,17.3,6.2,0.009,0.162,0.449,0.49,0.6905,0.0357,0.659525,0.166,8.7,-82.2640527,33.54411791
13075,24.8,6.2,0.004,0.312,0.449,0.7679,0.6087,0.5158,0.393780952,0.156,10.4,-83.43046507,31.15399103
13077,18.8,6.2,0.009,0.13,0.3634,0.6234,0.7326,0.1219,0.254714583,0.045,9,-84.76336074,33.35346167
13079,24.1,6.3,0.001,0.281,0.9252,0.49,0,0.5431,0.517366667,0.134,10.1,-83.98634232,32.71450166
13081,27.2,6.1,0.006,0.359,0.9723,0.9522,0.4642,0.9475,0.468634375,0.227,11.2,-83.76810222,31.92292992
13083,21.5,6.5,0.002,0.226,0.2611,0.1337,0.227,0.9118,0.63443,0.167,9.6,-85.50452721,34.85452066
13085,18.1,6.5,0.003,0.124,0.2455,0.0478,0.4642,0.0907,0.66895,0.218,8.7,-84.17063569,34.44429807
13087,26.9,6.1,0.003,0.441,0.4876,0.9812,0.297,0.9806,0.086928814,0.168,10.8,-84.57907015,30.87834411
13089,20.4,6,0.07,0.129,0.779,0.8462,0.9172,0.7208,0.626892308,0.103,9.3,-84.22643242,33.77154687
13091,25.5,6.2,0.001,0.423,0.7583,0.8548,0.4642,0.9602,0.400677551,0.216,10.1,-83.16839998,32.17218245
13093,29.2,5.9,0.002,0.37,0.9745,0.5938,0.717,0.8727,0.370071795,0.223,10.5,-83.79876685,32.15717598
13095,26.2,6,0.016,0.24,0.9822,0.9943,0.3582,0.9204,0.539307407,0.144,11.4,-84.21625368,31.53337403
13097,22.5,6,0.023,0.121,0.7232,0.9522,0.717,0.2267,0.280285,0.066,9.7,-84.76797284,33.70182838
13099,26.4,6.1,0.001,0.423,0.7971,0.9675,0,0.8039,0.249412963,0.179,11.4,-84.90364342,31.32283271
13101,31.9,6.2,0,0.522,0.4303,0.3123,0.8494,0.3588,0.139129545,0.152,9.8,-82.89393519,30.71008961
13103,20.3,6.3,0.003,0.127,0.2455,0.6832,0.4642,0.1907,0.447634043,0.073,9.2,-81.34134048,32.36730939
13105,25.9,6.2,0.003,0.387,0.7092,0.3613,0.717,0.5234,0.750052778,0.22,10.6,-82.8400955,34.11679328
13107,27,6.1,0.001,0.304,0.8051,0.9675,0.6558,0.8771,0.681461538,0.156,10.8,-82.30170846,32.5897619
13109,28.3,6.1,0.002,0.285,0.815,0.9589,0.8819,0.886,0.473023529,0.15,10.8,-81.88688462,32.15676296
13111,20,6.5,0.001,0.172,0.6207,0.0611,0.5113,0.1019,0.317947619,0.386,9.4,-84.31985258,34.86411465
13113,16.4,6.2,0.015,0.081,0.4166,0.2385,0.6558,0.0181,0.280184211,0.056,8.3,-84.49419113,33.41394304
13115,23.6,6.4,0.008,0.199,0.6376,0.7584,0.8192,0.9389,0.382207692,0.12,9.8,-85.21427865,34.26316269
13117,15.5,6.1,0.02,0.06,0.1822,0.1391,0.8039,0.0159,0.691711111,0.053,7.8,-84.12501738,34.22554639
13119,24.4,6.4,0.005,0.292,0.449,0.6234,0.6905,0.688,0.763914815,0.217,10,-83.22918864,34.37542732
13121,18.9,5.9,0.074,0.115,0.6697,0.7316,0.7631,0.8259,0.423523636,0.138,8.7,-84.46698973,33.79028301
13123,23.7,6.4,0.002,0.228,0.5006,0.1162,0.8774,0.2728,0.261006818,0.315,9.2,-84.45562698,34.69117811
13125,24.4,6.4,0,0.34,0.1611,0.49,0.3582,0.8628,0.725821429,0.276,10.4,-82.61070223,33.22927997
13127,20.9,6.2,0.009,0.182,0.4876,0.8185,0.7052,0.694,0.271188889,0.209,9.7,-81.49369759,31.21324181
13129,25.9,6.4,0.009,0.238,0.3487,0.8383,0.9255,0.7545,0.548983333,0.096,9.8,-84.87591393,34.50317019
13131,26.3,6.1,0.001,0.273,0.6831,0.8628,0.8774,0.5234,0.252058333,0.167,10.5,-84.23442634,30.87467284
13133,24.3,6.1,0.001,0.284,0.3981,0.4712,0.5791,0.312,0.762670732,0.26,10.2,-83.1666552,33.5787842
13135,24.2,5.8,0.061,0.1,0.3634,0.8462,0.9564,0.2337,0.63325814,0.055,8.5,-84.0236133,33.96171979
13137,24.8,6.4,0.005,0.283,0.2455,0.1573,0.9124,0.7163,0.782413333,0.173,9.6,-83.53113209,34.63102561
13139,27.2,6.3,0.016,0.156,0.2054,0.6702,0.9653,0.6527,0.739726667,0.111,9.1,-83.81967864,34.3168901
13141,32.5,5.7,0,0.482,0.2455,0.1936,0.1477,0.921,0.768587755,0.443,11.3,-83.00068689,33.27042601
13143,21.6,6.5,0.003,0.24,0.3838,0.8682,0.297,0.2859,0.345075,0.103,9.7,-85.21102635,33.79423342
13145,17.4,6.3,0.001,0.139,0.7481,0.2961,0.0707,0.0519,0.152068293,0.133,8.9,-84.90898812,32.73600409
13147,24.7,6.3,0.006,0.289,0.3981,0.5597,0.5492,0.3897,0.7156,0.236,10.3,-82.9642476,34.35089833
